"HLGT"	"gene"	"mesh_tr"	"HLGT_N"	"mesh_N"	"intersect_N"	"flag"
"pigmentation disorders"	"ATM"	"Ataxia Telangiectasia Mutated Proteins"	"34790"	"5371"	"15"	FALSE
"pigmentation disorders"	"ATR"	"Ataxia Telangiectasia Mutated Proteins"	"34790"	"5371"	"15"	FALSE
"pigmentation disorders"	"AVPR1A"	"Receptors, Vasopressin"	"34790"	"3303"	"0"	FALSE
"pigmentation disorders"	"AVPR2"	"Receptors, Vasopressin"	"34790"	"3303"	"0"	FALSE
"pigmentation disorders"	"BDKRB1"	"Receptor, Bradykinin B1"	"34790"	"790"	"0"	FALSE
"pigmentation disorders"	"BDKRB2"	"Receptor, Bradykinin B2"	"34790"	"1473"	"0"	FALSE
"pigmentation disorders"	"CACNA1B"	"Calcium Channels, N-Type"	"34790"	"1986"	"1"	FALSE
"pigmentation disorders"	"CACNA1C"	"Calcium Channels, L-Type"	"34790"	"7327"	"1"	FALSE
"pigmentation disorders"	"CCKAR"	"Receptor, Cholecystokinin A"	"34790"	"728"	"0"	FALSE
"pigmentation disorders"	"CCKBR"	"Receptor, Cholecystokinin B"	"34790"	"984"	"0"	FALSE
"pigmentation disorders"	"CHRM1"	"Receptor, Muscarinic M1"	"34790"	"1272"	"0"	FALSE
"pigmentation disorders"	"CHRM2"	"Receptor, Muscarinic M2"	"34790"	"1442"	"1"	FALSE
"pigmentation disorders"	"CHRM3"	"Receptor, Muscarinic M3"	"34790"	"1428"	"0"	FALSE
"pigmentation disorders"	"CHRM4"	"Receptor, Muscarinic M4"	"34790"	"386"	"1"	FALSE
"pigmentation disorders"	"CHRM5"	"Receptor, Muscarinic M5"	"34790"	"125"	"0"	FALSE
"pigmentation disorders"	"CHRNA4"	"Receptors, Nicotinic"	"34790"	"14917"	"0"	FALSE
"pigmentation disorders"	"CNR1"	"Receptor, Cannabinoid, CB1"	"34790"	"5259"	"1"	FALSE
"pigmentation disorders"	"CRHR1"	"Receptors, Corticotropin-Releasing Hormone"	"34790"	"2903"	"2"	FALSE
"pigmentation disorders"	"CRHR2"	"Receptors, Corticotropin-Releasing Hormone"	"34790"	"2903"	"2"	FALSE
"pigmentation disorders"	"DPP4"	"Dipeptidyl Peptidase 4"	"34790"	"3665"	"2"	FALSE
"pigmentation disorders"	"DRD1"	"Receptors, Dopamine D1"	"34790"	"7121"	"1"	FALSE
"pigmentation disorders"	"DRD2"	"Receptors, Dopamine D2"	"34790"	"14244"	"1"	FALSE
"pigmentation disorders"	"DRD3"	"Receptors, Dopamine D3"	"34790"	"2466"	"0"	FALSE
"pigmentation disorders"	"DRD4"	"Receptors, Dopamine D4"	"34790"	"1711"	"0"	FALSE
"pigmentation disorders"	"DRD5"	"Receptors, Dopamine D5"	"34790"	"424"	"0"	FALSE
"pigmentation disorders"	"EDNRA"	"Receptor, Endothelin A"	"34790"	"2741"	"2"	FALSE
"pigmentation disorders"	"EDNRB"	"Receptor, Endothelin B"	"34790"	"2261"	"20"	FALSE
"pigmentation disorders"	"EGFR"	"ErbB Receptors"	"34790"	"59011"	"21"	FALSE
"pigmentation disorders"	"ERBB2"	"Receptor, ErbB-2"	"34790"	"23142"	"2"	FALSE
"pigmentation disorders"	"ESR1"	"Estrogen Receptor alpha"	"34790"	"11894"	"3"	FALSE
"pigmentation disorders"	"ESR2"	"Estrogen Receptor beta"	"34790"	"5494"	"2"	FALSE
"pigmentation disorders"	"F2"	"Thrombin"	"34790"	"26263"	"14"	FALSE
"pigmentation disorders"	"GABBR1"	"Receptors, GABA-B"	"34790"	"2783"	"0"	FALSE
"pigmentation disorders"	"GABRA1"	"Receptors, GABA-A"	"34790"	"18704"	"5"	FALSE
"pigmentation disorders"	"GCGR"	"Receptors, Glucagon"	"34790"	"2352"	"1"	FALSE
"pigmentation disorders"	"GHSR"	"Receptors, Ghrelin"	"34790"	"1447"	"0"	FALSE
"pigmentation disorders"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"34790"	"8704"	"1"	FALSE
"pigmentation disorders"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"34790"	"26904"	"1"	FALSE
"pigmentation disorders"	"HCAR2"	"Receptors, Nicotinic"	"34790"	"14917"	"0"	FALSE
"pigmentation disorders"	"HRH1"	"Receptors, Histamine H1"	"34790"	"2208"	"0"	FALSE
"pigmentation disorders"	"HRH2"	"Receptors, Histamine H2"	"34790"	"1864"	"2"	FALSE
"pigmentation disorders"	"HRH3"	"Receptors, Histamine H3"	"34790"	"1275"	"0"	FALSE
"pigmentation disorders"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"34790"	"2707"	"1"	FALSE
"pigmentation disorders"	"HTR1B"	"Receptor, Serotonin, 5-HT1B"	"34790"	"1187"	"0"	FALSE
"pigmentation disorders"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"34790"	"3015"	"2"	FALSE
"pigmentation disorders"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"34790"	"424"	"0"	TRUE
"pigmentation disorders"	"HTR2C"	"Receptor, Serotonin, 5-HT2C"	"34790"	"1499"	"0"	FALSE
"pigmentation disorders"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"34790"	"1657"	"0"	FALSE
"pigmentation disorders"	"KCNH2"	"ERG1 Potassium Channel"	"34790"	"1772"	"0"	FALSE
"pigmentation disorders"	"KCNJ11"	"KATP Channels"	"34790"	"2844"	"0"	FALSE
"pigmentation disorders"	"KCNQ1"	"KCNQ1 Potassium Channel"	"34790"	"1304"	"1"	FALSE
"pigmentation disorders"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"34790"	"6442"	"0"	FALSE
"pigmentation disorders"	"MAOA"	"Monoamine Oxidase"	"34790"	"11015"	"3"	FALSE
"pigmentation disorders"	"MAOB"	"Monoamine Oxidase"	"34790"	"11015"	"3"	FALSE
"pigmentation disorders"	"MC3R"	"Receptor, Melanocortin, Type 3"	"34790"	"458"	"0"	FALSE
"pigmentation disorders"	"MC4R"	"Receptor, Melanocortin, Type 4"	"34790"	"1576"	"2"	FALSE
"pigmentation disorders"	"MLNR"	"Receptors, Gastrointestinal Hormone"	"34790"	"8704"	"1"	FALSE
"pigmentation disorders"	"NPY1R"	"Receptors, Neuropeptide Y"	"34790"	"2372"	"0"	FALSE
"pigmentation disorders"	"NPY2R"	"Receptors, Neuropeptide Y"	"34790"	"2372"	"0"	FALSE
"pigmentation disorders"	"NR1H2"	"Liver X Receptors"	"34790"	"2568"	"5"	FALSE
"pigmentation disorders"	"NR1H3"	"Liver X Receptors"	"34790"	"2568"	"5"	FALSE
"pigmentation disorders"	"NR1I2"	"Pregnane X Receptor"	"34790"	"1618"	"0"	FALSE
"pigmentation disorders"	"NR3C1"	"Receptors, Glucocorticoid"	"34790"	"12736"	"1"	FALSE
"pigmentation disorders"	"NTSR1"	"Receptors, Neurotensin"	"34790"	"1049"	"1"	FALSE
"pigmentation disorders"	"OPRD1"	"Receptors, Opioid, delta"	"34790"	"4485"	"0"	FALSE
"pigmentation disorders"	"OPRK1"	"Receptors, Opioid, kappa"	"34790"	"4556"	"0"	FALSE
"pigmentation disorders"	"OPRM1"	"Receptors, Opioid, mu"	"34790"	"8769"	"0"	FALSE
"pigmentation disorders"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"34790"	"855"	"0"	TRUE
"pigmentation disorders"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"34790"	"1839"	"1"	TRUE
"pigmentation disorders"	"PDE6B"	"Cyclic Nucleotide Phosphodiesterases, Type 6"	"34790"	"470"	"0"	FALSE
"pigmentation disorders"	"PGR"	"Receptors, Progesterone"	"34790"	"18606"	"5"	FALSE
"pigmentation disorders"	"PPARA"	"PPAR alpha"	"34790"	"4297"	"0"	FALSE
"pigmentation disorders"	"PPARD"	"PPAR delta"	"34790"	"1121"	"0"	FALSE
"pigmentation disorders"	"PPARG"	"PPAR gamma"	"34790"	"12108"	"1"	FALSE
"pigmentation disorders"	"PTGER1"	"Receptors, Prostaglandin E, EP1 Subtype"	"34790"	"437"	"0"	FALSE
"pigmentation disorders"	"PTGER2"	"Receptors, Prostaglandin E, EP2 Subtype"	"34790"	"812"	"0"	FALSE
"pigmentation disorders"	"PTGER3"	"Receptors, Prostaglandin E, EP3 Subtype"	"34790"	"531"	"0"	FALSE
"pigmentation disorders"	"PTGER4"	"Receptors, Prostaglandin E, EP4 Subtype"	"34790"	"1036"	"0"	FALSE
"pigmentation disorders"	"PTGS1"	"Cyclooxygenase 1"	"34790"	"4933"	"2"	FALSE
"pigmentation disorders"	"PTGS2"	"Cyclooxygenase 2"	"34790"	"22509"	"17"	FALSE
"pigmentation disorders"	"SCN2A"	"NAV1.2 Voltage-Gated Sodium Channel"	"34790"	"346"	"0"	FALSE
"pigmentation disorders"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"34790"	"1523"	"0"	FALSE
"pigmentation disorders"	"SLC18A2"	"Vesicular Monoamine Transport Proteins"	"34790"	"1069"	"1"	FALSE
"pigmentation disorders"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"34790"	"480"	"0"	FALSE
"pigmentation disorders"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"34790"	"1388"	"0"	FALSE
"pigmentation disorders"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"34790"	"5639"	"1"	FALSE
"pigmentation disorders"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"34790"	"6470"	"2"	FALSE
"pigmentation disorders"	"TACR1"	"Receptors, Neurokinin-1"	"34790"	"3342"	"0"	FALSE
"pigmentation disorders"	"TACR2"	"Receptors, Neurokinin-2"	"34790"	"1108"	"0"	FALSE
"pigmentation disorders"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"34790"	"592"	"0"	FALSE
"pigmentation disorders"	"THRA"	"Thyroid Hormone Receptors alpha"	"34790"	"506"	"0"	FALSE
"pigmentation disorders"	"THRB"	"Thyroid Hormone Receptors beta"	"34790"	"748"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"118"	"554"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ACHE"	"Acetylcholinesterase"	"118"	"21600"	"1"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ADORA1"	"Receptor, Adenosine A1"	"118"	"1347"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ADORA2A"	"Receptor, Adenosine A2A"	"118"	"2325"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ADORA3"	"Receptor, Adenosine A3"	"118"	"746"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"118"	"3624"	"0"	TRUE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"118"	"3568"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ADRA2B"	"Receptors, Adrenergic, alpha-2"	"118"	"3568"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ADRA2C"	"Receptors, Adrenergic, alpha-2"	"118"	"3568"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ADRB1"	"Receptors, Adrenergic, beta-1"	"118"	"1926"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"118"	"4272"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ADRB3"	"Receptors, Adrenergic, beta-3"	"118"	"1397"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"118"	"6781"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"AR"	"Receptors, Androgen"	"118"	"14984"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ATM"	"Ataxia Telangiectasia Mutated Proteins"	"118"	"5371"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ATR"	"Ataxia Telangiectasia Mutated Proteins"	"118"	"5371"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"AVPR1A"	"Receptors, Vasopressin"	"118"	"3303"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"AVPR2"	"Receptors, Vasopressin"	"118"	"3303"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"BDKRB1"	"Receptor, Bradykinin B1"	"118"	"790"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"BDKRB2"	"Receptor, Bradykinin B2"	"118"	"1473"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CACNA1B"	"Calcium Channels, N-Type"	"118"	"1986"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CACNA1C"	"Calcium Channels, L-Type"	"118"	"7327"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CCKAR"	"Receptor, Cholecystokinin A"	"118"	"728"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CCKBR"	"Receptor, Cholecystokinin B"	"118"	"984"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CHRM1"	"Receptor, Muscarinic M1"	"118"	"1272"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CHRM2"	"Receptor, Muscarinic M2"	"118"	"1442"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CHRM3"	"Receptor, Muscarinic M3"	"118"	"1428"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CHRM4"	"Receptor, Muscarinic M4"	"118"	"386"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CHRM5"	"Receptor, Muscarinic M5"	"118"	"125"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CHRNA4"	"Receptors, Nicotinic"	"118"	"14917"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CNR1"	"Receptor, Cannabinoid, CB1"	"118"	"5259"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CRHR1"	"Receptors, Corticotropin-Releasing Hormone"	"118"	"2903"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"CRHR2"	"Receptors, Corticotropin-Releasing Hormone"	"118"	"2903"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"DPP4"	"Dipeptidyl Peptidase 4"	"118"	"3665"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"DRD1"	"Receptors, Dopamine D1"	"118"	"7121"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"DRD2"	"Receptors, Dopamine D2"	"118"	"14244"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"DRD3"	"Receptors, Dopamine D3"	"118"	"2466"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"DRD4"	"Receptors, Dopamine D4"	"118"	"1711"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"DRD5"	"Receptors, Dopamine D5"	"118"	"424"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"EDNRA"	"Receptor, Endothelin A"	"118"	"2741"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"EDNRB"	"Receptor, Endothelin B"	"118"	"2261"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"EGFR"	"ErbB Receptors"	"118"	"59011"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ERBB2"	"Receptor, ErbB-2"	"118"	"23142"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ESR1"	"Estrogen Receptor alpha"	"118"	"11894"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"ESR2"	"Estrogen Receptor beta"	"118"	"5494"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"F2"	"Thrombin"	"118"	"26263"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"GABBR1"	"Receptors, GABA-B"	"118"	"2783"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"GABRA1"	"Receptors, GABA-A"	"118"	"18704"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"GCGR"	"Receptors, Glucagon"	"118"	"2352"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"GHSR"	"Receptors, Ghrelin"	"118"	"1447"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"GIPR"	"Receptors, Gastrointestinal Hormone"	"118"	"8704"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"118"	"26904"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"HCAR2"	"Receptors, Nicotinic"	"118"	"14917"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"HRH1"	"Receptors, Histamine H1"	"118"	"2208"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"HRH2"	"Receptors, Histamine H2"	"118"	"1864"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"HRH3"	"Receptors, Histamine H3"	"118"	"1275"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"HTR1A"	"Receptor, Serotonin, 5-HT1A"	"118"	"2707"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"HTR1B"	"Receptor, Serotonin, 5-HT1B"	"118"	"1187"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"118"	"3015"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"118"	"424"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"HTR2C"	"Receptor, Serotonin, 5-HT2C"	"118"	"1499"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"118"	"1657"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"KCNH2"	"ERG1 Potassium Channel"	"118"	"1772"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"KCNJ11"	"KATP Channels"	"118"	"2844"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"KCNQ1"	"KCNQ1 Potassium Channel"	"118"	"1304"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"118"	"6442"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"MAOA"	"Monoamine Oxidase"	"118"	"11015"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"MAOB"	"Monoamine Oxidase"	"118"	"11015"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"MC3R"	"Receptor, Melanocortin, Type 3"	"118"	"458"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"MC4R"	"Receptor, Melanocortin, Type 4"	"118"	"1576"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"MLNR"	"Receptors, Gastrointestinal Hormone"	"118"	"8704"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"NPY1R"	"Receptors, Neuropeptide Y"	"118"	"2372"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"NPY2R"	"Receptors, Neuropeptide Y"	"118"	"2372"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"NR1H2"	"Liver X Receptors"	"118"	"2568"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"NR1H3"	"Liver X Receptors"	"118"	"2568"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"NR1I2"	"Pregnane X Receptor"	"118"	"1618"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"NR3C1"	"Receptors, Glucocorticoid"	"118"	"12736"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"NTSR1"	"Receptors, Neurotensin"	"118"	"1049"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"OPRD1"	"Receptors, Opioid, delta"	"118"	"4485"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"OPRK1"	"Receptors, Opioid, kappa"	"118"	"4556"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"OPRM1"	"Receptors, Opioid, mu"	"118"	"8769"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"118"	"855"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"118"	"1839"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PDE6B"	"Cyclic Nucleotide Phosphodiesterases, Type 6"	"118"	"470"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PGR"	"Receptors, Progesterone"	"118"	"18606"	"1"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PPARA"	"PPAR alpha"	"118"	"4297"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PPARD"	"PPAR delta"	"118"	"1121"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PPARG"	"PPAR gamma"	"118"	"12108"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PTGER1"	"Receptors, Prostaglandin E, EP1 Subtype"	"118"	"437"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PTGER2"	"Receptors, Prostaglandin E, EP2 Subtype"	"118"	"812"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PTGER3"	"Receptors, Prostaglandin E, EP3 Subtype"	"118"	"531"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PTGER4"	"Receptors, Prostaglandin E, EP4 Subtype"	"118"	"1036"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PTGS1"	"Cyclooxygenase 1"	"118"	"4933"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"PTGS2"	"Cyclooxygenase 2"	"118"	"22509"	"1"	TRUE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"SCN2A"	"NAV1.2 Voltage-Gated Sodium Channel"	"118"	"346"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"118"	"1523"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"SLC18A2"	"Vesicular Monoamine Transport Proteins"	"118"	"1069"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"118"	"480"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"118"	"1388"	"0"	FALSE
"placental, amniotic and cavity disorders (excl haemorrhages)"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"118"	"5639"	"0"	FALSE
