"HLGT"	"gene"	"mesh_tr"	"HLGT_N"	"mesh_N"	"intersect_N"	"flag"
"peripheral neuropathies"	"EDNRA"	"Receptor, Endothelin A"	"142872"	"2741"	"8"	FALSE
"peripheral neuropathies"	"ADORA2A"	"Receptor, Adenosine A2A"	"142872"	"2325"	"4"	FALSE
"peripheral neuropathies"	"NTSR1"	"Receptors, Neurotensin"	"142872"	"1049"	"2"	FALSE
"peripheral neuropathies"	"OPRD1"	"Receptors, Opioid, delta"	"142872"	"4485"	"48"	FALSE
"peripheral neuropathies"	"ESR1"	"Receptors, Estrogen"	"142872"	"48067"	"30"	FALSE
"peripheral neuropathies"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"142872"	"592"	"0"	FALSE
"peripheral neuropathies"	"OPRM1"	"Receptors, Opioid, mu"	"142872"	"8769"	"159"	FALSE
"peripheral neuropathies"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"142872"	"1388"	"10"	FALSE
"peripheral neuropathies"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"142872"	"6470"	"13"	FALSE
"peripheral neuropathies"	"DRD1"	"Receptors, Dopamine D1"	"142872"	"7121"	"8"	FALSE
"peripheral neuropathies"	"HRH1"	"Receptors, Histamine H1"	"142872"	"2208"	"6"	FALSE
"sleep disturbances (incl subtypes)"	"AR"	"Receptors, Androgen"	"33495"	"14984"	"2"	FALSE
"sleep disturbances (incl subtypes)"	"NR3C1"	"Receptors, Glucocorticoid"	"33495"	"12736"	"3"	FALSE
"sleep disturbances (incl subtypes)"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"33495"	"1657"	"2"	FALSE
"sleep disturbances (incl subtypes)"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"33495"	"855"	"0"	TRUE
"sleep disturbances (incl subtypes)"	"PTGS2"	"Cyclooxygenase 2"	"33495"	"22509"	"9"	FALSE
"sleep disturbances (incl subtypes)"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"33495"	"1839"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"33495"	"3624"	"2"	TRUE
"sleep disturbances (incl subtypes)"	"KCNH2"	"ERG1 Potassium Channel"	"33495"	"1772"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"33495"	"480"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"33495"	"3015"	"17"	FALSE
"sleep disturbances (incl subtypes)"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"33495"	"1523"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"33495"	"554"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"MAOA"	"Monoamine Oxidase"	"33495"	"11015"	"2"	FALSE
"sleep disturbances (incl subtypes)"	"PGR"	"Receptors, Progesterone"	"33495"	"18606"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"33495"	"4272"	"7"	FALSE
"sleep disturbances (incl subtypes)"	"GABRA1"	"Receptors, GABA-A"	"33495"	"18704"	"1"	FALSE
"sleep disturbances (incl subtypes)"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"33495"	"424"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"33495"	"6781"	"5"	FALSE
"sleep disturbances (incl subtypes)"	"ADORA3"	"Receptor, Adenosine A3"	"33495"	"746"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"33495"	"6442"	"5"	FALSE
"sleep disturbances (incl subtypes)"	"ACHE"	"Acetylcholinesterase"	"33495"	"21600"	"2"	FALSE
"sleep disturbances (incl subtypes)"	"CHRM1"	"Receptor, Muscarinic M1"	"33495"	"1272"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"33495"	"26904"	"5"	FALSE
"sleep disturbances (incl subtypes)"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"33495"	"5639"	"3"	FALSE
"sleep disturbances (incl subtypes)"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"33495"	"3568"	"1"	FALSE
"sleep disturbances (incl subtypes)"	"CNR1"	"Receptor, Cannabinoid, CB1"	"33495"	"5259"	"3"	FALSE
"sleep disturbances (incl subtypes)"	"ADORA1"	"Receptor, Adenosine A1"	"33495"	"1347"	"2"	FALSE
"sleep disturbances (incl subtypes)"	"EDNRB"	"Receptor, Endothelin B"	"33495"	"2261"	"4"	TRUE
"sleep disturbances (incl subtypes)"	"EDNRA"	"Receptor, Endothelin A"	"33495"	"2741"	"4"	FALSE
"sleep disturbances (incl subtypes)"	"ADORA2A"	"Receptor, Adenosine A2A"	"33495"	"2325"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"NTSR1"	"Receptors, Neurotensin"	"33495"	"1049"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"OPRD1"	"Receptors, Opioid, delta"	"33495"	"4485"	"1"	FALSE
"sleep disturbances (incl subtypes)"	"ESR1"	"Receptors, Estrogen"	"33495"	"48067"	"4"	FALSE
"sleep disturbances (incl subtypes)"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"33495"	"592"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"OPRM1"	"Receptors, Opioid, mu"	"33495"	"8769"	"4"	FALSE
"sleep disturbances (incl subtypes)"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"33495"	"1388"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"33495"	"6470"	"8"	FALSE
"sleep disturbances (incl subtypes)"	"DRD1"	"Receptors, Dopamine D1"	"33495"	"7121"	"0"	FALSE
"sleep disturbances (incl subtypes)"	"HRH1"	"Receptors, Histamine H1"	"33495"	"2208"	"0"	FALSE
"spinal cord and nerve root disorders"	"AR"	"Receptors, Androgen"	"170841"	"14984"	"267"	FALSE
"spinal cord and nerve root disorders"	"NR3C1"	"Receptors, Glucocorticoid"	"170841"	"12736"	"17"	FALSE
"spinal cord and nerve root disorders"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"170841"	"1657"	"7"	FALSE
"spinal cord and nerve root disorders"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"170841"	"855"	"2"	TRUE
"spinal cord and nerve root disorders"	"PTGS2"	"Cyclooxygenase 2"	"170841"	"22509"	"85"	FALSE
"spinal cord and nerve root disorders"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"170841"	"1839"	"8"	FALSE
"spinal cord and nerve root disorders"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"170841"	"3624"	"23"	FALSE
"spinal cord and nerve root disorders"	"KCNH2"	"ERG1 Potassium Channel"	"170841"	"1772"	"2"	FALSE
"spinal cord and nerve root disorders"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"170841"	"480"	"1"	FALSE
"spinal cord and nerve root disorders"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"170841"	"3015"	"19"	FALSE
"spinal cord and nerve root disorders"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"170841"	"1523"	"0"	FALSE
"spinal cord and nerve root disorders"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"170841"	"554"	"1"	FALSE
"spinal cord and nerve root disorders"	"MAOA"	"Monoamine Oxidase"	"170841"	"11015"	"18"	FALSE
"spinal cord and nerve root disorders"	"PGR"	"Receptors, Progesterone"	"170841"	"18606"	"27"	TRUE
"spinal cord and nerve root disorders"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"170841"	"4272"	"7"	FALSE
"spinal cord and nerve root disorders"	"GABRA1"	"Receptors, GABA-A"	"170841"	"18704"	"58"	FALSE
"spinal cord and nerve root disorders"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"170841"	"424"	"3"	FALSE
"spinal cord and nerve root disorders"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"170841"	"6781"	"7"	FALSE
"spinal cord and nerve root disorders"	"ADORA3"	"Receptor, Adenosine A3"	"170841"	"746"	"0"	FALSE
"spinal cord and nerve root disorders"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"170841"	"6442"	"14"	FALSE
"spinal cord and nerve root disorders"	"ACHE"	"Acetylcholinesterase"	"170841"	"21600"	"242"	FALSE
"spinal cord and nerve root disorders"	"CHRM1"	"Receptor, Muscarinic M1"	"170841"	"1272"	"4"	FALSE
"spinal cord and nerve root disorders"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"170841"	"26904"	"216"	FALSE
"spinal cord and nerve root disorders"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"170841"	"5639"	"29"	FALSE
"spinal cord and nerve root disorders"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"170841"	"3568"	"23"	FALSE
"spinal cord and nerve root disorders"	"CNR1"	"Receptor, Cannabinoid, CB1"	"170841"	"5259"	"28"	FALSE
"spinal cord and nerve root disorders"	"ADORA1"	"Receptor, Adenosine A1"	"170841"	"1347"	"11"	FALSE
"spinal cord and nerve root disorders"	"EDNRB"	"Receptor, Endothelin B"	"170841"	"2261"	"5"	FALSE
"spinal cord and nerve root disorders"	"EDNRA"	"Receptor, Endothelin A"	"170841"	"2741"	"4"	FALSE
"spinal cord and nerve root disorders"	"ADORA2A"	"Receptor, Adenosine A2A"	"170841"	"2325"	"23"	FALSE
"spinal cord and nerve root disorders"	"NTSR1"	"Receptors, Neurotensin"	"170841"	"1049"	"3"	FALSE
"spinal cord and nerve root disorders"	"OPRD1"	"Receptors, Opioid, delta"	"170841"	"4485"	"12"	FALSE
"spinal cord and nerve root disorders"	"ESR1"	"Receptors, Estrogen"	"170841"	"48067"	"45"	FALSE
"spinal cord and nerve root disorders"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"170841"	"592"	"1"	FALSE
"spinal cord and nerve root disorders"	"OPRM1"	"Receptors, Opioid, mu"	"170841"	"8769"	"23"	FALSE
"spinal cord and nerve root disorders"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"170841"	"1388"	"0"	FALSE
"spinal cord and nerve root disorders"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"170841"	"6470"	"9"	FALSE
"spinal cord and nerve root disorders"	"DRD1"	"Receptors, Dopamine D1"	"170841"	"7121"	"5"	FALSE
"spinal cord and nerve root disorders"	"HRH1"	"Receptors, Histamine H1"	"170841"	"2208"	"2"	FALSE
"structural brain disorders"	"AR"	"Receptors, Androgen"	"161692"	"14984"	"4"	FALSE
"structural brain disorders"	"NR3C1"	"Receptors, Glucocorticoid"	"161692"	"12736"	"21"	FALSE
"structural brain disorders"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"161692"	"1657"	"3"	FALSE
"structural brain disorders"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"161692"	"855"	"3"	FALSE
"structural brain disorders"	"PTGS2"	"Cyclooxygenase 2"	"161692"	"22509"	"91"	FALSE
"structural brain disorders"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"161692"	"1839"	"6"	FALSE
"structural brain disorders"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"161692"	"3624"	"7"	FALSE
"structural brain disorders"	"KCNH2"	"ERG1 Potassium Channel"	"161692"	"1772"	"0"	FALSE
"structural brain disorders"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"161692"	"480"	"4"	FALSE
"structural brain disorders"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"161692"	"3015"	"5"	TRUE
"structural brain disorders"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"161692"	"1523"	"0"	FALSE
"structural brain disorders"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"161692"	"554"	"1"	FALSE
"structural brain disorders"	"MAOA"	"Monoamine Oxidase"	"161692"	"11015"	"27"	FALSE
"structural brain disorders"	"PGR"	"Receptors, Progesterone"	"161692"	"18606"	"12"	FALSE
"structural brain disorders"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"161692"	"4272"	"6"	FALSE
"structural brain disorders"	"GABRA1"	"Receptors, GABA-A"	"161692"	"18704"	"72"	FALSE
"structural brain disorders"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"161692"	"424"	"0"	FALSE
"structural brain disorders"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"161692"	"6781"	"11"	FALSE
"structural brain disorders"	"ADORA3"	"Receptor, Adenosine A3"	"161692"	"746"	"1"	FALSE
"structural brain disorders"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"161692"	"6442"	"30"	FALSE
"structural brain disorders"	"ACHE"	"Acetylcholinesterase"	"161692"	"21600"	"100"	FALSE
"structural brain disorders"	"CHRM1"	"Receptor, Muscarinic M1"	"161692"	"1272"	"6"	FALSE
"structural brain disorders"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"161692"	"26904"	"277"	TRUE
"structural brain disorders"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"161692"	"5639"	"18"	FALSE
"structural brain disorders"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"161692"	"3568"	"9"	FALSE
"structural brain disorders"	"CNR1"	"Receptor, Cannabinoid, CB1"	"161692"	"5259"	"20"	FALSE
"structural brain disorders"	"ADORA1"	"Receptor, Adenosine A1"	"161692"	"1347"	"10"	FALSE
"structural brain disorders"	"EDNRB"	"Receptor, Endothelin B"	"161692"	"2261"	"17"	FALSE
"structural brain disorders"	"EDNRA"	"Receptor, Endothelin A"	"161692"	"2741"	"15"	FALSE
"structural brain disorders"	"ADORA2A"	"Receptor, Adenosine A2A"	"161692"	"2325"	"20"	FALSE
"structural brain disorders"	"NTSR1"	"Receptors, Neurotensin"	"161692"	"1049"	"2"	FALSE
"structural brain disorders"	"OPRD1"	"Receptors, Opioid, delta"	"161692"	"4485"	"1"	TRUE
"structural brain disorders"	"ESR1"	"Receptors, Estrogen"	"161692"	"48067"	"38"	FALSE
"structural brain disorders"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"161692"	"592"	"0"	FALSE
"structural brain disorders"	"OPRM1"	"Receptors, Opioid, mu"	"161692"	"8769"	"3"	FALSE
"structural brain disorders"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"161692"	"1388"	"3"	FALSE
"structural brain disorders"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"161692"	"6470"	"11"	FALSE
"structural brain disorders"	"DRD1"	"Receptors, Dopamine D1"	"161692"	"7121"	"8"	FALSE
"structural brain disorders"	"HRH1"	"Receptors, Histamine H1"	"161692"	"2208"	"0"	FALSE
"abortions and stillbirth"	"AR"	"Receptors, Androgen"	"34345"	"14984"	"13"	FALSE
"abortions and stillbirth"	"NR3C1"	"Receptors, Glucocorticoid"	"34345"	"12736"	"4"	FALSE
"abortions and stillbirth"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"34345"	"1657"	"0"	FALSE
"abortions and stillbirth"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"34345"	"855"	"0"	TRUE
"abortions and stillbirth"	"PTGS2"	"Cyclooxygenase 2"	"34345"	"22509"	"13"	FALSE
"abortions and stillbirth"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"34345"	"1839"	"0"	FALSE
"abortions and stillbirth"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"34345"	"3624"	"0"	FALSE
"abortions and stillbirth"	"KCNH2"	"ERG1 Potassium Channel"	"34345"	"1772"	"0"	FALSE
"abortions and stillbirth"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"34345"	"480"	"0"	FALSE
"abortions and stillbirth"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"34345"	"3015"	"0"	FALSE
"abortions and stillbirth"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"34345"	"1523"	"0"	FALSE
"abortions and stillbirth"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"34345"	"554"	"0"	FALSE
"abortions and stillbirth"	"MAOA"	"Monoamine Oxidase"	"34345"	"11015"	"3"	FALSE
"abortions and stillbirth"	"PGR"	"Receptors, Progesterone"	"34345"	"18606"	"67"	FALSE
"abortions and stillbirth"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"34345"	"4272"	"3"	FALSE
"abortions and stillbirth"	"GABRA1"	"Receptors, GABA-A"	"34345"	"18704"	"1"	FALSE
"abortions and stillbirth"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"34345"	"424"	"0"	FALSE
"abortions and stillbirth"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"34345"	"6781"	"3"	FALSE
"abortions and stillbirth"	"ADORA3"	"Receptor, Adenosine A3"	"34345"	"746"	"0"	FALSE
"abortions and stillbirth"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"34345"	"6442"	"9"	FALSE
"abortions and stillbirth"	"ACHE"	"Acetylcholinesterase"	"34345"	"21600"	"5"	FALSE
"abortions and stillbirth"	"CHRM1"	"Receptor, Muscarinic M1"	"34345"	"1272"	"0"	FALSE
"abortions and stillbirth"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"34345"	"26904"	"0"	FALSE
"abortions and stillbirth"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"34345"	"5639"	"0"	FALSE
"abortions and stillbirth"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"34345"	"3568"	"1"	FALSE
"abortions and stillbirth"	"CNR1"	"Receptor, Cannabinoid, CB1"	"34345"	"5259"	"5"	FALSE
"abortions and stillbirth"	"ADORA1"	"Receptor, Adenosine A1"	"34345"	"1347"	"2"	FALSE
"abortions and stillbirth"	"EDNRB"	"Receptor, Endothelin B"	"34345"	"2261"	"2"	FALSE
"abortions and stillbirth"	"EDNRA"	"Receptor, Endothelin A"	"34345"	"2741"	"1"	FALSE
"abortions and stillbirth"	"ADORA2A"	"Receptor, Adenosine A2A"	"34345"	"2325"	"1"	FALSE
"abortions and stillbirth"	"NTSR1"	"Receptors, Neurotensin"	"34345"	"1049"	"0"	FALSE
"abortions and stillbirth"	"OPRD1"	"Receptors, Opioid, delta"	"34345"	"4485"	"0"	FALSE
"abortions and stillbirth"	"ESR1"	"Receptors, Estrogen"	"34345"	"48067"	"51"	FALSE
"abortions and stillbirth"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"34345"	"592"	"0"	FALSE
"abortions and stillbirth"	"OPRM1"	"Receptors, Opioid, mu"	"34345"	"8769"	"0"	FALSE
"abortions and stillbirth"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"34345"	"1388"	"0"	FALSE
"abortions and stillbirth"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"34345"	"6470"	"1"	FALSE
"abortions and stillbirth"	"DRD1"	"Receptors, Dopamine D1"	"34345"	"7121"	"0"	FALSE
"abortions and stillbirth"	"HRH1"	"Receptors, Histamine H1"	"34345"	"2208"	"0"	FALSE
"foetal complications"	"AR"	"Receptors, Androgen"	"640122"	"14984"	"1014"	FALSE
"foetal complications"	"NR3C1"	"Receptors, Glucocorticoid"	"640122"	"12736"	"107"	FALSE
"foetal complications"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"640122"	"1657"	"3"	FALSE
"foetal complications"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"640122"	"855"	"15"	FALSE
"foetal complications"	"PTGS2"	"Cyclooxygenase 2"	"640122"	"22509"	"88"	FALSE
"foetal complications"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"640122"	"1839"	"14"	FALSE
"foetal complications"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"640122"	"3624"	"13"	FALSE
"foetal complications"	"KCNH2"	"ERG1 Potassium Channel"	"640122"	"1772"	"594"	FALSE
"foetal complications"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"640122"	"480"	"1"	FALSE
"foetal complications"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"640122"	"3015"	"9"	FALSE
"foetal complications"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"640122"	"1523"	"358"	FALSE
"foetal complications"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"640122"	"554"	"7"	TRUE
"foetal complications"	"MAOA"	"Monoamine Oxidase"	"640122"	"11015"	"48"	FALSE
"foetal complications"	"PGR"	"Receptors, Progesterone"	"640122"	"18606"	"66"	FALSE
"foetal complications"	"ADRB2"	"Receptors, Adrenergic, beta-2"	"640122"	"4272"	"19"	FALSE
"foetal complications"	"GABRA1"	"Receptors, GABA-A"	"640122"	"18704"	"184"	FALSE
"foetal complications"	"HTR2B"	"Receptor, Serotonin, 5-HT2B"	"640122"	"424"	"8"	FALSE
"foetal complications"	"AGTR1"	"Receptor, Angiotensin, Type 1"	"640122"	"6781"	"69"	FALSE
"foetal complications"	"ADORA3"	"Receptor, Adenosine A3"	"640122"	"746"	"1"	FALSE
"foetal complications"	"KDR"	"Vascular Endothelial Growth Factor Receptor-2"	"640122"	"6442"	"72"	FALSE
"foetal complications"	"ACHE"	"Acetylcholinesterase"	"640122"	"21600"	"483"	FALSE
"foetal complications"	"CHRM1"	"Receptor, Muscarinic M1"	"640122"	"1272"	"7"	FALSE
"foetal complications"	"GRIN1"	"Receptors, N-Methyl-D-Aspartate"	"640122"	"26904"	"150"	FALSE
"foetal complications"	"SLC6A3"	"Dopamine Plasma Membrane Transport Proteins"	"640122"	"5639"	"16"	FALSE
"foetal complications"	"ADRA2A"	"Receptors, Adrenergic, alpha-2"	"640122"	"3568"	"8"	FALSE
"foetal complications"	"CNR1"	"Receptor, Cannabinoid, CB1"	"640122"	"5259"	"12"	FALSE
"foetal complications"	"ADORA1"	"Receptor, Adenosine A1"	"640122"	"1347"	"6"	FALSE
"foetal complications"	"EDNRB"	"Receptor, Endothelin B"	"640122"	"2261"	"131"	FALSE
"foetal complications"	"EDNRA"	"Receptor, Endothelin A"	"640122"	"2741"	"46"	FALSE
"foetal complications"	"ADORA2A"	"Receptor, Adenosine A2A"	"640122"	"2325"	"9"	TRUE
"foetal complications"	"NTSR1"	"Receptors, Neurotensin"	"640122"	"1049"	"1"	FALSE
"foetal complications"	"OPRD1"	"Receptors, Opioid, delta"	"640122"	"4485"	"2"	FALSE
"foetal complications"	"ESR1"	"Receptors, Estrogen"	"640122"	"48067"	"220"	FALSE
"foetal complications"	"TBXA2R"	"Receptors, Thromboxane A2, Prostaglandin H2"	"640122"	"592"	"5"	FALSE
"foetal complications"	"OPRM1"	"Receptors, Opioid, mu"	"640122"	"8769"	"5"	FALSE
"foetal complications"	"SLC6A2"	"Norepinephrine Plasma Membrane Transport Proteins"	"640122"	"1388"	"4"	FALSE
"foetal complications"	"SLC6A4"	"Serotonin Plasma Membrane Transport Proteins"	"640122"	"6470"	"28"	FALSE
"foetal complications"	"DRD1"	"Receptors, Dopamine D1"	"640122"	"7121"	"7"	FALSE
"foetal complications"	"HRH1"	"Receptors, Histamine H1"	"640122"	"2208"	"3"	FALSE
"maternal complications of labour and delivery"	"AR"	"Receptors, Androgen"	"68236"	"14984"	"3"	FALSE
"maternal complications of labour and delivery"	"NR3C1"	"Receptors, Glucocorticoid"	"68236"	"12736"	"16"	FALSE
"maternal complications of labour and delivery"	"HTR3A"	"Receptors, Serotonin, 5-HT3"	"68236"	"1657"	"0"	FALSE
"maternal complications of labour and delivery"	"PDE3A"	"Cyclic Nucleotide Phosphodiesterases, Type 3"	"68236"	"855"	"1"	FALSE
"maternal complications of labour and delivery"	"PTGS2"	"Cyclooxygenase 2"	"68236"	"22509"	"95"	FALSE
"maternal complications of labour and delivery"	"PDE4D"	"Cyclic Nucleotide Phosphodiesterases, Type 4"	"68236"	"1839"	"3"	FALSE
"maternal complications of labour and delivery"	"ADRA1A"	"Receptors, Adrenergic, alpha-1"	"68236"	"3624"	"0"	FALSE
"maternal complications of labour and delivery"	"KCNH2"	"ERG1 Potassium Channel"	"68236"	"1772"	"0"	FALSE
"maternal complications of labour and delivery"	"SLC29A1"	"Equilibrative Nucleoside Transporter 1"	"68236"	"480"	"0"	FALSE
"maternal complications of labour and delivery"	"HTR2A"	"Receptor, Serotonin, 5-HT2A"	"68236"	"3015"	"0"	FALSE
"maternal complications of labour and delivery"	"SCN5A"	"NAV1.5 Voltage-Gated Sodium Channel"	"68236"	"1523"	"0"	FALSE
"maternal complications of labour and delivery"	"ABCB11"	"ATP Binding Cassette Transporter, Subfamily B, Member 11"	"68236"	"554"	"1"	FALSE
"maternal complications of labour and delivery"	"MAOA"	"Monoamine Oxidase"	"68236"	"11015"	"7"	FALSE
"maternal complications of labour and delivery"	"PGR"	"Receptors, Progesterone"	"68236"	"18606"	"55"	FALSE
